# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.11752
# Diagonal elements of inverse mass matrix:
# 0.281887
-11.0028,0.889217,1.11752,1,3,0,11.0863,0.729968
-11.3481,0.911777,1.11752,1,1,0,11.4124,0.763404
-12.8936,0.697434,1.11752,2,3,0,14.7256,0.845867
-13.6694,0.875194,1.11752,1,1,0,14.004,0.871016
-10.9669,0.943156,1.11752,2,3,0,14.3039,0.725635
-10.6579,1,1.11752,1,1,0,10.8745,0.670354
-10.9071,0.929227,1.11752,1,3,0,11.0594,0.52549
-10.6802,0.973663,1.11752,2,3,0,11.0314,0.676679
-10.7483,0.979485,1.11752,1,1,0,10.7679,0.692137
-10.7483,0.816721,1.11752,1,1,0,11.2611,0.692137
-10.585,0.98827,1.11752,2,3,0,10.8086,0.625427
-10.7061,0.967881,1.11752,1,3,0,10.7181,0.683092
-10.599,1,1.11752,1,3,0,10.6722,0.645069
-10.9547,0.904266,1.11752,1,3,0,11.0258,0.51828
-10.7287,0.707861,1.11752,2,3,0,12.468,0.688104
-10.6245,0.57629,1.11752,2,3,0,13.7871,0.590612
-10.8992,0.909553,1.11752,1,1,0,10.8997,0.526726
-11.6942,0.396668,1.11752,2,3,0,14.6033,0.439542
-10.5909,0.880676,1.11752,2,3,0,12.407,0.638106
-10.7328,0.884615,1.11752,2,3,0,11.146,0.557955
-11.6119,0.734839,1.11752,1,1,0,11.6162,0.446515
-10.6913,1,1.11752,2,3,0,11.2901,0.568273
-12.1997,0.657066,1.11752,1,3,0,12.2024,0.401889
-11.1555,1,1.11752,1,1,0,11.9339,0.492108
-10.6536,0.994382,1.11752,2,3,0,11.2238,0.669024
-15.4679,0.247667,1.11752,1,3,0,16.2388,0.253824
-10.9938,1,1.11752,2,3,0,15.4673,0.728897
-10.8522,1,1.11752,1,1,0,11.0097,0.710001
-11.9289,0.847639,1.11752,2,3,0,12.241,0.421075
-11.3715,1,1.11752,2,3,0,11.9411,0.468799
-10.7507,1,1.11752,2,3,0,11.351,0.692611
-10.7906,0.996065,1.11752,2,3,0,10.8347,0.7
-10.6017,1,1.11752,1,3,0,10.7325,0.646946
-10.6856,0.973786,1.11752,1,1,0,10.6857,0.67807
-10.6412,0.952832,1.11752,2,3,0,10.9389,0.664926
-10.7147,0.97752,1.11752,1,1,0,10.7232,0.685045
